Generating SQLite file nsys.1588308.0.r9.w16.sqlite from nsys.1588308.0.r9.w16.qdrep
Using nsys.1588308.0.r9.w16.sqlite for SQL queries.
Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/cudaapisum.py nsys.1588308.0.r9.w16.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  -------  -----------  ----------------------------
    36.0      30834773531       2946   10466657.7     4235  19739790251  cudaMemcpyAsync             
    23.0      19738935812       2349    8403123.0      413  19351231731  cudaEventDestroy            
    14.9      12786900856     181078      70615.4     4210     92009774  cudaLaunchKernel            
    12.7      10863992980       1210    8978506.6     2115    113669713  cudaStreamSynchronize       
     6.5       5610376381        236   23772781.3     4937   4469023934  cudaMalloc                  
     3.3       2847145215         16  177946575.9     1605   2837713485  cudaStreamCreateWithFlags   
     0.9        786547141         11   71504285.5   243426    490245894  cudaDeviceSynchronize       
     0.9        750074555         56   13394188.5      518    607382198  cudaFree                    
     0.8        653046414         28   23323086.2    12031    134862477  cudaHostAlloc               
     0.5        386082330      16090      23995.2     2921      1813175  cudaMemsetAsync             
     0.1        124548084         28    4448145.9     9194     32269116  cudaIpcCloseMemHandle       
     0.1        115544264         28    4126580.9    11545     12920432  cudaIpcOpenMemHandle        
     0.1        100404006      79665       1260.3      555      2883308  cudaEventQuery              
     0.1         71150459      43039       1653.2      512       392385  cudaEventRecord             
     0.0          6292024        810       7767.9     1738        25912  cudaBindTexture             
     0.0          5839689         14     417120.6     7499      2887211  cudaFreeHost                
     0.0          4313202       2423       1780.1      379       316564  cudaEventCreateWithFlags    
     0.0          3010749       1722       1748.4      663        16495  cudaStreamWaitEvent         
     0.0          2478962         21     118045.8     9404      2235825  cudaMemcpy                  
     0.0          1376052         72      19111.8     1492       507365  cudaStreamCreateWithPriority
     0.0           778699        810        961.4      436         7414  cudaUnbindTexture           
     0.0           720200         48      15004.2     3715        35084  cudaMemset                  
     0.0             9965          2       4982.5     2115         7850  cuInit                      

Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/gpukernsum.py nsys.1588308.0.r9.w16.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average    Minimum     Maximum                                                    Name                                                
 -------  ---------------  ---------  ----------  --------  -----------  ----------------------------------------------------------------------------------------------------
    37.7      24214778479        535  45261268.2    521884  19626035341  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    12.2       7851997893         90  87244421.0  86737902     92204588  void dgrad2d_grouped_direct_kernel<__half, float, float, true, 0, 3, (cudnnTensorFormat_t)0>(cudnnT…
     4.8       3097752813        270  11473158.6  11402074     13337775  void cudnn::detail::implicit_convolve_sgemm<__half, __half, 512, 6, 8, 3, 3, 5, 1, true, false, fal…
     3.3       2121939732        270   7859036.0   7437235      9901380  void cudnn::detail::wgrad_alg1_engine<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, __half…
     3.2       2079223905      21600     96260.4      2016       644380  void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     3.1       1965682315       1080   1820076.2    247263      6157402  void at::native::col2im_kernel<c10::Half, float>(long, c10::Half const*, long, long, long, long, lo…
     2.4       1543033519       4950    311723.9    261214      1309912  void spatialDepthwiseConvolutionAccGradParameters<c10::Half, float, unsigned int>(THCDeviceTensor<c…
     2.2       1441402855       5850    246393.7    105184      1167672  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1                       
     2.2       1425610032       6030    236419.6    123647       879515  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_filter1x1_stg8_interior_nchw_nn_v1                      
     2.2       1388869239       1440    964492.5    161502      2978862  void cudnn::detail::bn_bw_1C11_kernel_new<__half, float, float2, 512, true, 1>(float, float, float,…
     2.0       1278086774       4770    267942.7    244286       691772  void spatialDepthwiseConvolutionUpdateGradInput<c10::Half, float, unsigned int, 3, 1>(THCDeviceTens…
     1.9       1224403322       5760    212570.0    110879      1101817  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     1.7       1113295103       1080   1030828.8    387549      2296627  void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<__half, float, 512, true, 1>(cudnnTensorStruct, __hal…
     1.6        998203388       9360    106645.7      1120      1603030  void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::threshold_kerne…
     1.3        817052439         90   9078360.4   8792683     10407136  void at::native::(anonymous namespace)::upsample_bilinear2d_backward_out_frame<float, float>(unsign…
     1.3        805954211       4950    162819.0    148447       487644  void spatialDepthwiseConvolutionUpdateOutput<c10::Half, float, unsigned int, 3>(THCDeviceTensor<c10…
     1.2        786897176         11  71536106.9    252926    490277868  ncclAllReduceTreeLLKernel_sum_u8(ncclColl)                                                          
