Generating SQLite file nsys.1588308.0.r15.w16.sqlite from nsys.1588308.0.r15.w16.qdrep
Using nsys.1588308.0.r15.w16.sqlite for SQL queries.
Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/cudaapisum.py nsys.1588308.0.r15.w16.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  -------  -----------  ----------------------------
    36.3      31218450444       2946   10596894.2     4003  19740070195  cudaMemcpyAsync             
    22.8      19641159743       2349    8361498.4      438  19363594543  cudaEventDestroy            
    15.3      13147634732     181078      72607.6     3954     95709120  cudaLaunchKernel            
    12.8      11015088412       1210    9103378.9     2051    114753759  cudaStreamSynchronize       
     6.3       5388854792        236   22834130.5     5022   4504635864  cudaMalloc                  
     3.3       2810439408         16  175652463.0     1697   2802984794  cudaStreamCreateWithFlags   
     0.8        678256666         56   12111726.2      559    559271114  cudaFree                    
     0.8        646711886         28   23096853.1    10981    200197161  cudaHostAlloc               
     0.7        594832837         11   54075712.5     5522    321722019  cudaDeviceSynchronize       
     0.4        386841870      16090      24042.4     2742      1727944  cudaMemsetAsync             
     0.2        144457282         28    5159188.6    14059     23845649  cudaIpcOpenMemHandle        
     0.1        119434388         28    4265513.9     9155     32176512  cudaIpcCloseMemHandle       
     0.1        103715772      79676       1301.7      546     10013118  cudaEventQuery              
     0.1         68030121      43039       1580.7      509       267691  cudaEventRecord             
     0.0         25086172         14    1791869.4     6914     18354997  cudaFreeHost                
     0.0          6239637        810       7703.3     2077        22346  cudaBindTexture             
     0.0          3914347       2423       1615.5      409        15343  cudaEventCreateWithFlags    
     0.0          2813687       1722       1634.0      682        16722  cudaStreamWaitEvent         
     0.0          1658824         72      23039.2     1476       601018  cudaStreamCreateWithPriority
     0.0           797739        810        984.9      444        12941  cudaUnbindTexture           
     0.0           699310         48      14569.0     3573        38079  cudaMemset                  
