Generating SQLite file nsys.1588308.0.r6.w16.sqlite from nsys.1588308.0.r6.w16.qdrep
Using nsys.1588308.0.r6.w16.sqlite for SQL queries.
Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/cudaapisum.py nsys.1588308.0.r6.w16.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  -------  -----------  ----------------------------
    36.8      30943210519       2946   10503465.9     4320  19740183869  cudaMemcpyAsync             
    23.3      19613547539       2349    8349743.5      411  19399266674  cudaEventDestroy            
    14.8      12465304098     181078      68839.4     4371     98070850  cudaLaunchKernel            
    12.9      10829863144       1210    8950300.1     2106    115263411  cudaStreamSynchronize       
     5.9       4929898028        248   19878621.1     5014   3755758807  cudaMalloc                  
     3.3       2815730071         16  175983129.4     1629   2811633581  cudaStreamCreateWithFlags   
     0.8        700530815         36   19459189.3    12489    248289200  cudaHostAlloc               
     0.7        614856148         68    9042002.2      573    515190936  cudaFree                    
     0.4        361521368      16090      22468.7     2955      1292852  cudaMemsetAsync             
     0.3        286713130         28   10239754.6    15626     37737195  cudaIpcOpenMemHandle        
     0.3        271541977         11   24685634.3     6365    221880369  cudaDeviceSynchronize       
     0.1        103456114      79669       1298.6      558        37721  cudaEventQuery              
     0.1         81183560         28    2899412.9     9218     15729270  cudaIpcCloseMemHandle       
     0.1         76392901      43039       1775.0      517      2281532  cudaEventRecord             
     0.1         45139883         22    2051812.9     9584     15152944  cudaFreeHost                
     0.0         12273393         72     170463.8     1485      4221119  cudaStreamCreateWithPriority
     0.0          6344615        810       7832.9     2230        29642  cudaBindTexture             
     0.0          4068224       2423       1679.0      415        19388  cudaEventCreateWithFlags    
     0.0          3670212         21     174772.0     8051      3429876  cudaMemcpy                  
     0.0          3182258       1722       1848.0      737        19094  cudaStreamWaitEvent         
     0.0           856164         52      16464.7     4081        38763  cudaMemset                  
     0.0           837298        810       1033.7      444        17681  cudaUnbindTexture           
     0.0            10990          2       5495.0     1878         9112  cuInit                      

Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/gpukernsum.py nsys.1588308.0.r6.w16.sqlite]... 

 Time(%)  Total Time (ns)  Instances   Average    Minimum     Maximum                                                    Name                                                
 -------  ---------------  ---------  ----------  --------  -----------  ----------------------------------------------------------------------------------------------------
    38.1      24380259309        535  45570578.1    484604  19626477305  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    12.2       7825315967         90  86947955.2  86738275     98319101  void dgrad2d_grouped_direct_kernel<__half, float, float, true, 0, 3, (cudnnTensorFormat_t)0>(cudnnT…
     4.8       3094509149        270  11461145.0  11409467     13356682  void cudnn::detail::implicit_convolve_sgemm<__half, __half, 512, 6, 8, 3, 3, 5, 1, true, false, fal…
     3.3       2121329674        270   7856776.6   7432382      9830506  void cudnn::detail::wgrad_alg1_engine<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, __half…
     3.3       2097656211      21600     97113.7      1727       623035  void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     3.1       1964952689       1080   1819400.6    247486      6155561  void at::native::col2im_kernel<c10::Half, float>(long, c10::Half const*, long, long, long, long, lo…
     2.4       1552986324       4950    313734.6    261181      1537298  void spatialDepthwiseConvolutionAccGradParameters<c10::Half, float, unsigned int>(THCDeviceTensor<c…
     2.3       1451632217       5850    248142.3    104415      1158646  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1                       
     2.2       1420473954       6030    235567.8    123679       880184  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_filter1x1_stg8_interior_nchw_nn_v1                      
     2.2       1390147408       1440    965380.1    162302      2962726  void cudnn::detail::bn_bw_1C11_kernel_new<__half, float, float2, 512, true, 1>(float, float, float,…
     2.0       1279358833       4770    268209.4    244094       705050  void spatialDepthwiseConvolutionUpdateGradInput<c10::Half, float, unsigned int, 3, 1>(THCDeviceTens…
     1.9       1225882057       5760    212826.7    110431      1101911  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     1.7       1111703272       1080   1029354.9    386524      2284236  void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<__half, float, 512, true, 1>(cudnnTensorStruct, __hal…
     1.6        999352398       9360    106768.4      1119      1601170  void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::threshold_kerne…
     1.3        812318151         90   9025757.2   8727060     10536163  void at::native::(anonymous namespace)::upsample_bilinear2d_backward_out_frame<float, float>(unsign…
     1.3        804859085       4950    162597.8    148479       488027  void spatialDepthwiseConvolutionUpdateOutput<c10::Half, float, unsigned int, 3>(THCDeviceTensor<c10…
     1.0        625223022       6210    100680.0     55712       566523  void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::copy_kernel_imp…
     1.0        621972102       2160    287950.0     42720       957496  void at::native::im2col_kernel<c10::Half>(long, c10::Half const*, long, long, long, long, long, lon…
     0.9        606592823        180   3369960.1   2269676      5206450  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.8        500664901        810    618104.8    100319      1507667  volta_fp16_s884gemm_fp16_256x128_ldg8_f2f_tn                                                        
     0.7        458005064       7290     62826.5      2048       407005  void nhwcToNchwKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     0.7        454332086        180   2524067.1   2038702      3337251  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc2nchw_tt_v1                          
     0.7        428232034       3600    118953.3     69983       772025  void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::threshold_kerne…
     0.7        418292538        180   2323847.4   2048526      2993861  Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1                                     
