Generating SQLite file nsys.1588226.0.r8.w16.sqlite from nsys.1588226.0.r8.w16.qdrep
Using nsys.1588226.0.r8.w16.sqlite for SQL queries.
Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/cudaapisum.py nsys.1588226.0.r8.w16.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    43.8      56709102774       4632    12242897.8     4047  20044383611  cudaMemcpyAsync             
    17.3      22440003667       3546     6328258.2      443  19803995123  cudaEventDestroy            
    11.8      15320894143         13  1178530318.7   215354  14925075832  cudaDeviceSynchronize       
     9.1      11719633197     274750       42655.6     4149     57781708  cudaLaunchKernel            
     7.5       9667172565       1636     5909029.7     2036     82384802  cudaStreamSynchronize       
     4.3       5577633417         16   348602088.6     1648   5571981291  cudaStreamCreateWithFlags   
     3.7       4846291775        228    21255665.7     4976   4183653690  cudaMalloc                  
     0.9       1214027107         68    17853339.8      534   1060514178  cudaFree                    
     0.6        714834215         39    18329082.4    10317    264132019  cudaHostAlloc               
     0.3        437791148      23081       18967.6     2815       774036  cudaMemsetAsync             
     0.2        271648985         28     9701749.5    15112     35935372  cudaIpcOpenMemHandle        
     0.1        155386466     119120        1304.5      558       438885  cudaEventQuery              
     0.1        109233017      65270        1673.6      514       358679  cudaEventRecord             
     0.1        102135911         28     3647711.1    10396     14892713  cudaIpcCloseMemHandle       
     0.0         62870178         22     2857735.4     5164     27448068  cudaFreeHost                
     0.0         13140240         72      182503.3     1481      4765410  cudaStreamCreateWithPriority
     0.0         10358113       1251        8279.9     1859       333108  cudaBindTexture             
     0.0          6294660       3625        1736.5      407       191016  cudaEventCreateWithFlags    
     0.0          4606766       2591        1778.0      737        24052  cudaStreamWaitEvent         
     0.0          1329714         21       63319.7     6703      1093571  cudaMemcpy                  
     0.0          1294887       1251        1035.1      438         8827  cudaUnbindTexture           
     0.0           836607         52       16088.6     3897        42024  cudaMemset                  
     0.0             6068          2        3034.0     1964         4104  cuInit                      

Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/gpukernsum.py nsys.1588226.0.r8.w16.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average     Minimum     Maximum                                                    Name                                                
 -------  ---------------  ---------  ------------  --------  -----------  ----------------------------------------------------------------------------------------------------
    46.9      51648062356        808    63920869.3     59039  19964559003  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    13.9      15321425001         13  1178571153.9    225374  14925071956  ncclAllReduceTreeLLKernel_sum_u8(ncclColl)                                                          
     7.1       7825838271        135    57969172.4  57871006     67701106  void dgrad2d_grouped_direct_kernel<__half, float, float, true, 0, 3, (cudnnTensorFormat_t)0>(cudnnT…
     2.7       3018564730        432     6987418.4   4297214      8369279  void cudnn::detail::implicit_convolve_sgemm<__half, __half, 512, 6, 8, 3, 3, 5, 1, true, false, fal…
     2.1       2294240557        405     5664791.5   5272598      6738316  void cudnn::detail::wgrad_alg1_engine<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, __half…
     2.0       2167577909      32481       66733.7      1727       501756  void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     1.8       2024829806       1116     1814363.6    246782      6141872  void at::native::col2im_kernel<c10::Half, float>(long, c10::Half const*, long, long, long, long, lo…
     1.5       1683208774       7425      226694.8    180542      1161878  void spatialDepthwiseConvolutionAccGradParameters<c10::Half, float, unsigned int>(THCDeviceTensor<c…
     1.5       1632876968       2160      755961.6    125951      2257742  void cudnn::detail::bn_bw_1C11_kernel_new<__half, float, float2, 512, true, 1>(float, float, float,…
     1.4       1581614307       9648      163931.8     45824       592475  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_filter1x1_stg8_interior_nchw_nn_v1                      
