Generating SQLite file nsys.1588226.0.r6.w16.sqlite from nsys.1588226.0.r6.w16.qdrep
Using nsys.1588226.0.r6.w16.sqlite for SQL queries.
Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/cudaapisum.py nsys.1588226.0.r6.w16.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum    Maximum                Name            
 -------  ---------------  ---------  ------------  -------  -----------  ----------------------------
    42.6      54959203162       4632    11865112.9     4255  20049049267  cudaMemcpyAsync             
    18.0      23303552202       3546     6571785.7      438  19822195825  cudaEventDestroy            
    11.8      15291549117         13  1176273009.0     6580  14925072729  cudaDeviceSynchronize       
     9.1      11779457000     274750       42873.4     4347     57789690  cudaLaunchKernel            
     7.4       9620866507       1636     5880725.2     2095     86015476  cudaStreamSynchronize       
     4.5       5760942660         16   360058916.3     1570   5752112315  cudaStreamCreateWithFlags   
     4.1       5318740191        228    23327807.9     5310   4393728816  cudaMalloc                  
     1.0       1295295121         68    19048457.7      579   1158040274  cudaFree                    
     0.5        686959177         39    17614337.9    10226    211842731  cudaHostAlloc               
     0.3        435999565      23081       18890.0     2988      1783506  cudaMemsetAsync             
     0.1        185104363         28     6610870.1    14255     28163030  cudaIpcOpenMemHandle        
     0.1        156671750         28     5595419.6    11656     33607709  cudaIpcCloseMemHandle       
     0.1        155908826     119119        1308.8      565        64130  cudaEventQuery              
     0.1        112980626      65270        1731.0      521       478040  cudaEventRecord             
     0.0         49292181         22     2240553.7     7712     36529206  cudaFreeHost                
     0.0         10239377       1251        8185.0     1922       271346  cudaBindTexture             
     0.0          6316745       3625        1742.6      411       209595  cudaEventCreateWithFlags    
     0.0          4745589       2591        1831.6      720        20331  cudaStreamWaitEvent         
     0.0          2842971         72       39485.7     1465       907516  cudaStreamCreateWithPriority
     0.0          1314910       1251        1051.1      439        13897  cudaUnbindTexture           
     0.0           825930         52       15883.3     3971        34878  cudaMemset                  
     0.0           489326         21       23301.2     6414       248657  cudaMemcpy                  
     0.0             5690          2        2845.0     1809         3881  cuInit                      

Running [/global/common/cori_cle7/software/sles15_cgpu/nsight-systems/2020.5.1/target-linux-x64/reports/gpukernsum.py nsys.1588226.0.r6.w16.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average     Minimum     Maximum                                                    Name                                                
 -------  ---------------  ---------  ------------  --------  -----------  ----------------------------------------------------------------------------------------------------
    47.4      51525551125        808    63769246.4     59264  19965183892  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    14.1      15291774772         13  1176290367.1     23104  14925063995  ncclAllReduceTreeLLKernel_sum_u8(ncclColl)                                                          
     7.2       7825183269        135    57964320.5  57872530     67696249  void dgrad2d_grouped_direct_kernel<__half, float, float, true, 0, 3, (cudnnTensorFormat_t)0>(cudnnT…
     2.8       3018918477        432     6988237.2   4297689      8382740  void cudnn::detail::implicit_convolve_sgemm<__half, __half, 512, 6, 8, 3, 3, 5, 1, true, false, fal…
     2.1       2291500655        405     5658026.3   5471886      6677603  void cudnn::detail::wgrad_alg1_engine<__half, 128, 6, 8, 3, 3, 5, true, true>(int, int, int, __half…
     2.0       2162532576      32481       66578.4      1824       547036  void nchwToNhwcKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     1.9       2023684883       1116     1813337.7    246686      6141224  void at::native::col2im_kernel<c10::Half, float>(long, c10::Half const*, long, long, long, long, lo…
     1.5       1681941373       7425      226524.1    180287      2113005  void spatialDepthwiseConvolutionAccGradParameters<c10::Half, float, unsigned int>(THCDeviceTensor<c…
     1.5       1628927034       2160      754132.9    125727      2167948  void cudnn::detail::bn_bw_1C11_kernel_new<__half, float, float2, 512, true, 1>(float, float, float,…
     1.4       1570767827       9648      162807.6     45951       593019  volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_filter1x1_stg8_interior_nchw_nn_v1                      
     1.4       1542956812       1620      952442.5    370269      2114508  void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<__half, float, 512, true, 1>(cudnnTensorStruct, __hal…
     1.4       1497382667       8775      170641.9     75328       837464  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_interior_nhwc2nchw_tt_v1                       
     1.3       1376681875       8640      159338.2     87135       755578  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x128x64x1_1x1x1x0x1                                     
     1.2       1328804064       7155      185716.9    163198       520924  void spatialDepthwiseConvolutionUpdateGradInput<c10::Half, float, unsigned int, 3, 1>(THCDeviceTens…
     0.9       1032324502      14688       70283.5      1119      1078743  void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::threshold_kerne…
     0.8        838751613       7920      105903.0     50975       328157  void spatialDepthwiseConvolutionUpdateOutput<c10::Half, float, unsigned int, 3>(THCDeviceTensor<c10…
     0.7        814594486        135     6034033.2   5817099      6883489  void at::native::(anonymous namespace)::upsample_bilinear2d_backward_out_frame<float, float>(unsign…
     0.6        683015283      10971       62256.4      2367       400892  void nhwcToNchwKernel<__half, __half, float, true, false>(int, int, int, int, __half const*, __half…
     0.6        651497824       9882       65927.7     19264       379196  void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::copy_kernel_imp…
     0.6        621887924       2160      287911.1     42624       957783  void at::native::im2col_kernel<c10::Half>(long, c10::Half const*, long, long, long, long, long, lon…
     0.6        609578648        270     2257698.7   1523826      3486145  Volta_hmma_implicit_gemm_wgrad_fp32_nhwc_128x256x32x1_1x3x3x0x1                                     
     0.5        531226293        945      562144.2    159295      1395923  void wgrad2d_shmem_tiling_kernel<__half, float, (cudnnTensorFormat_t)0, 8, 6, 80, 5, 3, 3, 1, 1, 1,…
     0.5        496024781        810      612376.3    100703      1504850  volta_fp16_s884gemm_fp16_256x128_ldg8_f2f_tn                                                        
     0.4        455289599        270     1686257.8   1348724      2254187  volta_fp16_s884cudnn_fp16_128x128_ldg8_dgrad_f2f_exp_small_nhwc2nchw_tt_v1                          
