Generating SQLite file nsys.923945.r37.w.sqlite from nsys.923945.r37.w.qdrep
Using nsys.923945.r37.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923945.r37.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    59.2      65433307835       2363   27690777.8     8148   308643764  cudaEventSynchronize        
    13.0      14407538298     369674      38973.6     8990    52033405  cudaLaunchKernel            
     9.7      10696078771       3072    3481796.5     9847    66870659  cuMemcpyHtoDAsync_v2        
     5.3       5845944188          8  730743023.5     3271  5845915002  cudaStreamCreateWithFlags   
     3.1       3459441541         38   91037935.3     1252  2280384971  cudaFree                    
     2.1       2332282544        486    4798935.3     8798   125607082  cuModuleUnload              
     1.6       1799459232      33874      53122.1     1007    14772339  cuEventRecord               
     1.5       1694096814      43485      38958.2    11284    40833571  cudaMemcpyAsync             
     1.1       1254453915      21856      57396.3      650    12946908  cuEventDestroy_v2           
     0.6        710349005         56   12684803.7     9838   426440916  cuEventSynchronize          
     0.4        435510414      35390      12306.0     1078    30171951  cuEventQuery                
     0.4        417808297         42    9947816.6     4973   417534458  cuStreamSynchronize         
     0.4        394208576      16540      23833.7     6517    15793726  cudaMemsetAsync             
     0.3        356129255      58822       6054.4     1361    21082278  cudaEventRecord             
     0.2        266086426         51    5217380.9    10551   264545882  cuMemAlloc_v2               
     0.2        181048531       2896      62516.8     8907     5536839  cuCtxSynchronize            
     0.2        178814193      10951      16328.6     3009    28517204  cudaBindTexture             
     0.1        161294477      10980      14689.8     6057     4080022  cuMemsetD32Async            
     0.1        138963234       2970      46789.0     9167      246869  cuMemcpyDtoHAsync_v2        
     0.1         64896305      21874       2966.8      784     3560625  cuEventCreate               
     0.1         55622199       6001       9268.8     1254      213641  cuStreamWaitEvent           
     0.0         39661998         37    1071945.9     9374     5746390  cudaMalloc                  
     0.0         38316476      10951       3498.9     1012       68152  cudaUnbindTexture           
     0.0         26921602         14    1922971.6   613150     4579317  cudaIpcOpenMemHandle        
     0.0         24832486       1408      17636.7     7602       71612  cudaEventQuery              
     0.0         24039916         14    1717136.9  1086821     3737002  cudaIpcCloseMemHandle       
     0.0         16662797         18     925710.9    17382     5455695  cudaHostAlloc               
     0.0         14579029          4    3644757.3  1806041     5632337  cuMemHostAlloc              
     0.0         10675427         17     627966.3    18953     2915057  cudaFreeHost                
     0.0          8820983         50     176419.7   113001      715029  cuModuleLoadFatBinary       
     0.0          2929750       1162       2521.3     1207        6683  cudaStreamWaitEvent         
     0.0          1749406         10     174940.6     3363     1675035  cuStreamCreate              
     0.0          1471604          5     294320.8     3925     1400475  cudaStreamCreateWithPriority
     0.0          1378832         82      16815.0    10033       62107  cuLaunchKernel              
     0.0           858506         50      17170.1    12644       25747  cuMemFree_v2                
     0.0           676445         26      26017.1    13398       43181  cudaMemcpy                  
     0.0           504976         24      21040.7     9070       36561  cudaMemset                  
     0.0           258239          1     258239.0   258239      258239  cuMemGetInfo_v2             
     0.0           156969          1     156969.0   156969      156969  cuMemsetD32_v2              
     0.0           139318         52       2679.2     1068        7557  cudaEventCreateWithFlags    
     0.0            26732          1      26732.0    26732       26732  cudaStreamSynchronize       
     0.0            24154          8       3019.3     1975        4449  cudaEventDestroy            
     0.0            19734          7       2819.1     2303        3299  cudaEventCreate             
     0.0            10757          4       2689.3     1684        4148  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.923945.r37.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average    Minimum    Maximum                                                   Name                                                
 -------  ---------------  ---------  -----------  --------  ---------  ----------------------------------------------------------------------------------------------------
