Generating SQLite file nsys.923946.r23.w.sqlite from nsys.923946.r23.w.qdrep
Using nsys.923946.r23.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923946.r23.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    43.0      36711219293       2090    17565176.7     9195   176126432  cudaEventSynchronize        
    17.9      15288966732     369401       41388.5     9268    61828874  cudaLaunchKernel            
    12.5      10660256010       3072     3470135.4    10914    59131800  cuMemcpyHtoDAsync_v2        
    10.4       8907602492          8  1113450311.5     3879  8907561127  cudaStreamCreateWithFlags   
     4.4       3777076982         40    94426924.6      938  2745431281  cudaFree                    
     2.3       1996516972      33874       58939.5     1088    25987919  cuEventRecord               
     2.1       1793354715        486     3690030.3     8820   116543181  cuModuleUnload              
     1.9       1649671938      43507       37917.4    11441    36421747  cudaMemcpyAsync             
     1.5       1308604436      21856       59873.9      683    44418673  cuEventDestroy_v2           
     0.8        702254875         56    12540265.6     8918   421724087  cuEventSynchronize          
     0.5        433758003      58276        7443.2     1322    40522467  cudaEventRecord             
     0.5        401344647      31877       12590.4     1137    21916222  cuEventQuery                
     0.5        389163687      16540       23528.6     7279    14930553  cudaMemsetAsync             
     0.3        284179572         51     5572148.5    11201   282631701  cuMemAlloc_v2               
     0.3        230366648      10980       20980.6     6644    35657219  cuMemsetD32Async            
     0.2        161311969      10951       14730.3     2914    18436265  cudaBindTexture             
     0.2        155199016       2896       53590.8     9292     4931560  cuCtxSynchronize            
     0.2        139350920       2970       46919.5    10822      185290  cuMemcpyDtoHAsync_v2        
     0.1         89098260         42     2121387.1     5267    88853284  cuStreamSynchronize         
     0.1         74541903       6001       12421.6     1453     6024950  cuStreamWaitEvent           
     0.1         63494648      21870        2903.3      739     3638271  cuEventCreate               
     0.1         44522683         37     1203315.8     9267     4779383  cudaMalloc                  
     0.1         44515795      10951        4065.0     1072     4027395  cudaUnbindTexture           
     0.0         31463845         14     2247417.5   625041     3840119  cudaIpcOpenMemHandle        
     0.0         28217588       1408       20040.9     8495     1313483  cudaEventQuery              
     0.0         21645897         24      901912.4    17431     6111698  cudaHostAlloc               
     0.0         21542484         14     1538748.9   453780     1971527  cudaIpcCloseMemHandle       
     0.0         15391086         23      669177.7    17386     3819001  cudaFreeHost                
     0.0         14337667          5     2867533.4  1057915     5730199  cuMemHostAlloc              
     0.0          7297873         50      145957.5   109518      790644  cuModuleLoadFatBinary       
     0.0          3740347         10      374034.7     3785     3667848  cuStreamCreate              
     0.0          1959769       1162        1686.5     1312        5041  cudaStreamWaitEvent         
     0.0          1134880         82       13840.0     9937       82825  cuLaunchKernel              
     0.0          1024190          5      204838.0     4315      929393  cudaStreamCreateWithPriority
     0.0           784485         28       28017.3    14081       90389  cudaMemcpy                  
     0.0           717280         50       14345.6    13088       17329  cuMemFree_v2                
     0.0           573848         24       23910.3     8464       72819  cudaMemset                  
     0.0           266412          1      266412.0   266412      266412  cuMemGetInfo_v2             
     0.0            82604         52        1588.5     1071        5494  cudaEventCreateWithFlags    
     0.0            54892          1       54892.0    54892       54892  cuMemsetD32_v2              
     0.0            28528          1       28528.0    28528       28528  cudaStreamSynchronize       
     0.0            18145          8        2268.1     1918        3049  cudaEventDestroy            
     0.0            15709          7        2244.1     1931        2533  cudaEventCreate             
     0.0            12139          4        3034.8     1168        7654  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.923946.r23.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average    Minimum    Maximum                                                   Name                                                
 -------  ---------------  ---------  -----------  --------  ---------  ----------------------------------------------------------------------------------------------------
    40.4      30284642341       1587   19082950.4    579996  175987902  ncclAllReduceRingLLKernel_sum_f32(ncclColl)                                                         
    11.6       8707336391       4083    2132583.0    663933    4001864  void cudnn::detail::wgrad_alg1_nd_float_engine<float, 3, 0, 5, 7, 4, 3, 5, true, true>(int, int, in…
    10.6       7911290412        503   15728211.6     89568  132350012  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    10.2       7605139210      77072      98675.8      3520     769340  void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<float, 256, 32, 32, false>(float co…
     4.5       3341571669      19376     172459.3      2751    1441017  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
