Generating SQLite file nsys.923946.r50.w.sqlite from nsys.923946.r50.w.qdrep
Using nsys.923946.r50.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923946.r50.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    43.9      37830501625       2090   18100718.5     9738   175825111  cudaEventSynchronize        
    18.6      16046656534     369401      43439.7     9402    85828374  cudaLaunchKernel            
    12.5      10786750716       3072    3511312.1    10486    36405632  cuMemcpyHtoDAsync_v2        
     8.1       6953735691         38  182993044.5     1291  5950649622  cudaFree                    
     4.7       4035193689          8  504399211.1     4310  4035153659  cudaStreamCreateWithFlags   
     2.7       2362966690      33874      69757.5      936    29637742  cuEventRecord               
     2.5       2121735080        486    4365710.0    10558   153101375  cuModuleUnload              
     1.6       1377194882      21856      63012.2      687    11347911  cuEventDestroy_v2           
     1.5       1318707716      43507      30310.2    11036    21977646  cudaMemcpyAsync             
     0.8        696491052         56   12437340.2     8283   415594169  cuEventSynchronize          
     0.5        463042822      16540      27995.3     6984    26191870  cudaMemsetAsync             
     0.5        443002816      30958      14309.8     1125    54272609  cuEventQuery                
     0.4        376844573      58276       6466.5     1418    17971259  cudaEventRecord             
     0.3        299237562         51    5867403.2    11170   297671570  cuMemAlloc_v2               
     0.3        220519300      10980      20083.7     6340    16222970  cuMemsetD32Async            
     0.2        168149044       2896      58062.5     9474     5130717  cuCtxSynchronize            
     0.2        162787703      10951      14865.1     3110    19160218  cudaBindTexture             
     0.2        156101785       2970      52559.5     8055     7465401  cuMemcpyDtoHAsync_v2        
     0.1         72501908      10951       6620.6     1031    31628017  cudaUnbindTexture           
     0.1         69164198      21872       3162.2      952     4662633  cuEventCreate               
     0.1         65442674         41    1596162.8    10704     5080010  cudaMalloc                  
     0.1         52197741       6001       8698.2     1164      377514  cuStreamWaitEvent           
     0.0         35859441         18    1992191.2   899061     3337122  cudaIpcOpenMemHandle        
     0.0         31294257       1408      22226.0     8131       94670  cudaEventQuery              
     0.0         27391933         18    1521774.1  1030418     2635588  cudaIpcCloseMemHandle       
     0.0         18825099          4    4706274.8  1215175     7437961  cuMemHostAlloc              
     0.0          7351310         50     147026.2   109886      988127  cuModuleLoadFatBinary       
     0.0          4934964          6     822494.0    19179     3691250  cudaHostAlloc               
     0.0          4407463         10     440746.3     3949     4331036  cuStreamCreate              
     0.0          2714870       1162       2336.4     1311       15578  cudaStreamWaitEvent         
     0.0          1092858         82      13327.5    10255       56024  cuLaunchKernel              
     0.0           916376          5     183275.2     4262      795008  cudaStreamCreateWithPriority
     0.0           744730         26      28643.5    19163       49418  cudaMemcpy                  
     0.0           733442         50      14668.8    13505       29009  cuMemFree_v2                
     0.0           610893         28      21817.6     8478       34021  cudaMemset                  
     0.0           454170          5      90834.0    18818      310788  cudaFreeHost                
     0.0           282085          1     282085.0   282085      282085  cuMemGetInfo_v2             
     0.0           254353         42       6056.0     5375       14935  cuStreamSynchronize         
     0.0           120895         52       2324.9     1117        7807  cudaEventCreateWithFlags    
     0.0            60141          1      60141.0    60141       60141  cuMemsetD32_v2              
     0.0            41141          1      41141.0    41141       41141  cudaStreamSynchronize       
     0.0            17500          8       2187.5     1925        2768  cudaEventDestroy            
     0.0            16327          7       2332.4     2128        2929  cudaEventCreate             
     0.0             8623          4       2155.8     1415        4164  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.923946.r50.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average    Minimum    Maximum                                                   Name                                                
 -------  ---------------  ---------  -----------  --------  ---------  ----------------------------------------------------------------------------------------------------
    40.5      30580508633       1587   19269381.6    623037  177376167  ncclAllReduceRingLLKernel_sum_f32(ncclColl)                                                         
    11.6       8779961669       4083    2150370.2    662108    4101798  void cudnn::detail::wgrad_alg1_nd_float_engine<float, 3, 0, 5, 7, 4, 3, 5, true, true>(int, int, in…
    10.7       8039459107        503   15983020.1     36799  124567481  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    10.1       7633608880      77072      99045.2      3616     730076  void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<float, 256, 32, 32, false>(float co…
     4.4       3348049433      19376     172793.6      2655    1490167  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     3.5       2644052707       4084     647417.4    201118    1502456  volta_scudnn_128x64_stridedB_splitK_small_nn_v1                                                     
     2.7       2068611703       5642     366645.1    119040  101852848  volta_scudnn_128x64_stridedB_splitK_interior_nn_v1                                                  
     2.4       1800455060       6800     264772.8     10911    1052603  void cudnn::detail::pooling_bw_5d_kernel_max<float, float, cudnn::detail::maxpooling_func<float, (c…
     2.0       1513864864      11264     134398.5      2655     820700  void tensorflow::BiasNHWCKernel<float>(int, float const*, float const*, float*, int)                
     1.9       1427298902       1410    1012268.7    973882    1302041  void cudnn::detail::implicit_convolveNd_sgemm<float, 3, 1024, 5, 5, 3, 3, 3, 1, true, false, true>(…
     1.4       1051863887      10880      96678.7      2783     805051  void tensorflow::BiasGradNHWC_SharedAtomics<float>(int, float const*, float*, int)                  
     1.4       1019164571      13840      73639.1      5759     257278  void tensorflow::functor::PadInputCustomKernelNHWC<float, 5>(int, float const*, tensorflow::functor…
     1.2        932041363       2722     342410.5    137310     620220  void cudnn::detail::wgrad_alg1_nd_float_engine<float, 3, 0, 5, 7, 4, 3, 5, true, false>(int, int, i…
     1.0        746828878       7040     106083.6      4735     389406  void cudnn::detail::pooling_fw_5d_kernel<float, float, cudnn::detail::maxpooling_func<float, (cudnn…
     0.8        589336894       6800      86667.2      4639     436221  void scaleTensor5d_kernel<float, float, 8, 8, 8>(cudnnTensorStruct, float*, float)                  
     0.7        556785670       9726      57247.1      3040     862556  void cudnn::gemm::setOutputKernel<float>(unsigned long, float*, float)                              
     0.6        469774395          2  234887197.5  54182695  415591700  void cudnn::detail::convolveNd_wgrad_engine<float, 3, 512, 6, 5, 3, 3, 3, true>(int, int, int, floa…
     0.4        285162949       2768     103021.3    100512     171839  void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned int, 1024, 1024, 2, false>…
     0.4        284363732       5440      52272.7      5472     215583  void tensorflow::functor::PadInputCustomKernelNCHW<float, 5>(int, float const*, tensorflow::functor…
     0.3        206667811       1364     151516.0    147231    1677175  void cudnn::detail::convolveNd_dgrad_float_engine<float, 3, 128, 6, 8, 3, 3, 5, true>(int, int, int…
     0.3        189105540      19280       9808.4      4000      28864  void tensorflow::functor::ShuffleInTensor3Simple<float, 2, 1, 0, false>(int, float const*, tensorfl…
     0.2        178643609      21760       8209.7      2943      74815  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.2        171961606      21760       7902.6      2655      75870  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.2        140339197      21760       6449.4      2655      53056  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.1        105990357       8160      12989.0      2655      65022  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.1         96641440       4128      23411.2      3039      65920  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.1         82191128       8216      10003.8      2559      46720  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.1         60302109       1049      57485.3     28799     741596  void gemv2T_kernel_val<int, int, float2, float2, float2, 128, 16, 2, 2, false, cublasGemvParams<cub…
     0.1         48517485       9721       4991.0      2654      57919  cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)                                
     0.1         43030165       1408      30561.2     28896      32767  void gemv2N_kernel<int, int, float, float, float, 128, 8, 4, 4, 1, cublasGemvParams<cublasGemvTenso…
     0.1         39769570       4080       9747.4      3487      22528  void gemmk1_kernel<float, 256, 5, false, false, true, false, cublasGemvTensorStridedBatched<float c…
     0.0         35866924       1360      26372.7     25536      30272  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0         35303762       1360      25958.6     24800      28064  void gemv2T_kernel_val<int, int, float, float, float, 128, 16, 4, 4, false, cublasGemvParams<cublas…
     0.0         28175653       9726       2896.9      2431       5888  cudnn::gemm::computeBOffsetsKernel(cudnn::gemm::ComputeBOffsetsParams)                              
     0.0         17690879       2728       6484.9      5248      25664  void tensorflow::functor::FillPhiloxRandomKernelLaunch<tensorflow::random::UniformDistribution<tens…
     0.0         16551957       5632       2938.9      2623       5567  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0         14904316       2105       7080.4      3711    1520760  void transpose_readWrite_alignment_kernel<float2, float2, 1, false, 6, 4, 4>(cublasTransposeParams<…
     0.0         13865544       4224       3282.6      2815       6239  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0         11372444       1056      10769.4      6944     882364  void fft3d_r2c_16x16x16<float, float, float2>(float2*, float*, int3, int3, int3, int3, int3, bool)  
     0.0         11007588       2816       3908.9      3135       5824  void gemvNSP_kernel<float, float, float, 1, 32, 4, 1024, cublasGemvParams<cublasGemvTensorStridedBa…
     0.0          9061281       2816       3217.8      2783       5504  void tensorflow::functor::BlockReduceKernel<float*, tensorflow::TransformOutputIterator<float, floa…
     0.0          9039087       1049       8616.9      7104      34784  void fft3d_c2r_16x16x16<float2, float, float>(float*, float2*, int3, int3, int3, int3, int3, float,…
     0.0          8570095       2768       3096.1      2720       5344  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0          8517288       1364       6244.3      5888     105824  void setTensor5d_kernel<float, float, 8, 8, 8>(cudnnTensorStruct, float*, float)                    
     0.0          8182364       1408       5811.3      5054       7679  void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const*, float const*…
     0.0          7991730       2720       2938.1      2816       4608  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0          7980878       2720       2934.1      2559       4384  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     0.0          6782260       1360       4987.0      4767       6624  void gemv2T_kernel_val<int, int, float, float, float, 128, 16, 2, 4, false, cublasGemvParams<cublas…
     0.0          6490942       1360       4772.8      4544       5696  void gemv2T_kernel_val<int, int, float, float, float, 128, 16, 2, 2, false, cublasGemvParams<cublas…
     0.0          6466174          1    6466174.0   6466174    6466174  void cudnn::detail::convolveNd_wgrad_engine<float, 3, 128, 6, 7, 3, 3, 5, true>(int, int, int, floa…
     0.0          4441711       1416       3136.8      2847       5375  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
