Generating SQLite file nsys.923946.r9.w.sqlite from nsys.923946.r9.w.qdrep
Using nsys.923946.r9.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923946.r9.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average     Minimum   Maximum                Name            
 -------  ---------------  ---------  ------------  -------  ----------  ----------------------------
    40.9      36782086918       2090    17599084.6    12222   176686285  cudaEventSynchronize        
    16.8      15116940709     369401       40922.8     9566    48168660  cudaLaunchKernel            
    12.7      11391586516       3072     3708198.7     9932    35579923  cuMemcpyHtoDAsync_v2        
    10.4       9398166674          8  1174770834.3     3699  9398134563  cudaStreamCreateWithFlags   
     7.8       7058800796         38   185757915.7     1077  6210878276  cudaFree                    
     2.6       2320050565      33874       68490.6     1123    45208126  cuEventRecord               
     1.9       1751385225        486     3603673.3     9619   125026135  cuModuleUnload              
     1.5       1321756107      43507       30380.3    11330    20809705  cudaMemcpyAsync             
     1.5       1314314416      21856       60135.2      703    44258866  cuEventDestroy_v2           
     0.8        703132013         56    12555928.8     9779   421058791  cuEventSynchronize          
     0.5        419361934      16540       25354.4     7330    39270337  cudaMemsetAsync             
     0.5        419012197      29364       14269.6     1129    19334110  cuEventQuery                
     0.4        333076693      58276        5715.5     1404     3533799  cudaEventRecord             
     0.3        281070220         51     5511180.8    12498   279225909  cuMemAlloc_v2               
     0.2        193733402       2896       66896.9     9667    28189286  cuCtxSynchronize            
     0.2        187543521         42     4465321.9     5707   187211519  cuStreamSynchronize         
     0.2        186685539      10980       17002.3     6435     5998629  cuMemsetD32Async            
     0.2        168335735      10951       15371.7     3096    20573248  cudaBindTexture             
     0.2        165912387          6    27652064.5  1354727   153494343  cuMemHostAlloc              
     0.2        136618763       2970       45999.6    10566      182721  cuMemcpyDtoHAsync_v2        
     0.1         73234193      21871        3348.5      814     5979685  cuEventCreate               
     0.1         62680693       6001       10445.0     1437      596308  cuStreamWaitEvent           
     0.1         47823475         37     1292526.4    10961     7141885  cudaMalloc                  
     0.0         42748032      10951        3903.6     1068       38653  cudaUnbindTexture           
     0.0         34930110       1408       24808.3     8842     3858282  cudaEventQuery              
     0.0         31142801         14     2224485.8   642129     4743697  cudaIpcOpenMemHandle        
     0.0         23345723         14     1667551.6   519917     2108176  cudaIpcCloseMemHandle       
     0.0         13768019         18      764889.9    14329     5093797  cudaHostAlloc               
     0.0         11774390         17      692611.2    17996     3288408  cudaFreeHost                
     0.0          9945815         50      198916.3   121373      927701  cuModuleLoadFatBinary       
     0.0          3741366       1162        3219.8     1386        7482  cudaStreamWaitEvent         
     0.0          3143653         10      314365.3     3576     3073180  cuStreamCreate              
     0.0          1594498         82       19445.1    11224       59357  cuLaunchKernel              
     0.0          1005606         26       38677.2    19040       93988  cudaMemcpy                  
     0.0           998675         50       19973.5    13996       27434  cuMemFree_v2                
     0.0           717776          5      143555.2     4110      616787  cudaStreamCreateWithPriority
     0.0           576556         24       24023.2     8078       62036  cudaMemset                  
     0.0           212591          1      212591.0   212591      212591  cuMemGetInfo_v2             
     0.0           123023         52        2365.8     1076        9511  cudaEventCreateWithFlags    
     0.0            90526          1       90526.0    90526       90526  cuMemsetD32_v2              
     0.0            24124          8        3015.5     1962        3365  cudaEventDestroy            
     0.0            23150          7        3307.1     2231        4273  cudaEventCreate             
     0.0            17070          1       17070.0    17070       17070  cudaStreamSynchronize       
     0.0            11767          4        2941.8      752        6422  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.923946.r9.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average    Minimum    Maximum                                                   Name                                                
 -------  ---------------  ---------  -----------  --------  ---------  ----------------------------------------------------------------------------------------------------
    40.9      30611990677       1587   19289219.1    524477  176798072  ncclAllReduceRingLLKernel_sum_f32(ncclColl)                                                         
    11.6       8724694566       4083    2136834.3    663420    4127113  void cudnn::detail::wgrad_alg1_nd_float_engine<float, 3, 0, 5, 7, 4, 3, 5, true, true>(int, int, in…
    10.1       7598604451        503   15106569.5    105376  129657690  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
    10.1       7594306377      77072      98535.2      3520     726621  void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<float, 256, 32, 32, false>(float co…
     4.4       3328812730      19376     171800.8      2751    1507768  void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap…
     3.5       2637057224       4084     645704.5    201630    1503320  volta_scudnn_128x64_stridedB_splitK_small_nn_v1                                                     
     2.7       2053584053       5642     363981.6    118400  101797917  volta_scudnn_128x64_stridedB_splitK_interior_nn_v1                                                  
     2.4       1793543918       6800     263756.5     10815    1034779  void cudnn::detail::pooling_bw_5d_kernel_max<float, float, cudnn::detail::maxpooling_func<float, (c…
     2.0       1511950532      11264     134228.6      2718     825083  void tensorflow::BiasNHWCKernel<float>(int, float const*, float const*, float*, int)                
     1.9       1447273573       1410    1026435.2   1007770    1301498  void cudnn::detail::implicit_convolveNd_sgemm<float, 3, 1024, 5, 5, 3, 3, 3, 1, true, false, true>(…
     1.4       1052343648      10880      96722.8      2752     769436  void tensorflow::BiasGradNHWC_SharedAtomics<float>(int, float const*, float*, int)                  
     1.4       1015550750      13840      73377.9      5727     223903  void tensorflow::functor::PadInputCustomKernelNHWC<float, 5>(int, float const*, tensorflow::functor…
     1.2        932107494       2722     342434.8    137215     624316  void cudnn::detail::wgrad_alg1_nd_float_engine<float, 3, 0, 5, 7, 4, 3, 5, true, false>(int, int, i…
     1.0        750351048       7040     106584.0      4767     391933  void cudnn::detail::pooling_fw_5d_kernel<float, float, cudnn::detail::maxpooling_func<float, (cudnn…
     0.8        585289001       6800      86071.9      4384     942908  void scaleTensor5d_kernel<float, float, 8, 8, 8>(cudnnTensorStruct, float*, float)                  
     0.7        554717919       9726      57034.5      2559     861916  void cudnn::gemm::setOutputKernel<float>(unsigned long, float*, float)                              
