Generating SQLite file nsys.923943.r8.w.sqlite from nsys.923943.r8.w.qdrep
Using nsys.923943.r8.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923943.r8.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    60.0      72830662585       2652   27462542.5      9765   164974227  cudaEventSynchronize        
    14.8      18031501382     369963      48738.7      9351   104691637  cudaLaunchKernel            
     9.0      10879601034       3072    3541536.8     10611    88422077  cuMemcpyHtoDAsync_v2        
     3.5       4212083665      43447      96947.6     11556   103132457  cudaMemcpyAsync             
     2.4       2860211696         38   75268728.8       973  1800865912  cudaFree                    
     2.0       2417215928          8  302151991.0      3570  2417184815  cudaStreamCreateWithFlags   
     2.0       2374036205      33874      70084.3      1068    64166858  cuEventRecord               
     1.5       1773159384        486    3648476.1     10349   124419350  cuModuleUnload              
     1.2       1476305724      21856      67546.9       670    30902529  cuEventDestroy_v2           
     0.9       1037307538      54523      19025.1      1107    65190003  cuEventQuery                
     0.6        703489798         56   12562317.8      8532   419198736  cuEventSynchronize          
     0.5        655987283      59400      11043.6      1318    77382485  cudaEventRecord             
     0.5        577998063      16540      34945.5      7576    50892254  cudaMemsetAsync             
     0.2        298921367         51    5861203.3     11013   297413277  cuMemAlloc_v2               
     0.2        262439281      10980      23901.6      6553    40629628  cuMemsetD32Async            
     0.2        194226395      10951      17736.0      2998    28522021  cudaBindTexture             
     0.1        159548298       2896      55092.6      9552    13401906  cuCtxSynchronize            
     0.1        152594748       2970      51378.7     12369     2726647  cuMemcpyDtoHAsync_v2        
     0.1        124823255         42    2971982.3      5208   124553012  cuStreamSynchronize         
     0.1         81000160      21874       3703.0       895    14342271  cuEventCreate               
     0.1         63531214         41    1549541.8      9853     5102324  cudaMalloc                  
     0.0         58239950       6001       9705.0      1529      936781  cuStreamWaitEvent           
     0.0         46709307       1408      33174.2      8626     9560888  cudaEventQuery              
     0.0         46366838      10951       4234.0      1062     4041771  cudaUnbindTexture           
     0.0         36406608         18    2022589.3    782690     4646512  cudaIpcOpenMemHandle        
     0.0         30387226         18    1688179.2    948893     2785881  cudaIpcCloseMemHandle       
     0.0         20511247          1   20511247.0  20511247    20511247  cuMemGetInfo_v2             
     0.0         15056098          6    2509349.7   1222484     4353179  cuMemHostAlloc              
     0.0          7759235         50     155184.7    112070      730952  cuModuleLoadFatBinary       
     0.0          2341086       1162       2014.7      1270       14867  cudaStreamWaitEvent         
     0.0          1477644          6     246274.0     28645      754542  cudaHostAlloc               
     0.0          1252513         82      15274.5     10054       70202  cuLaunchKernel              
     0.0          1105890         10     110589.0      5915     1015185  cuStreamCreate              
     0.0          1048679          5     209735.8      5550      754385  cudaStreamCreateWithPriority
     0.0           851371         26      32745.0     18784      155986  cudaMemcpy                  
     0.0           785117         50      15702.3     12947       25208  cuMemFree_v2                
     0.0           561392         28      20049.7      7033       65212  cudaMemset                  
     0.0           311047          5      62209.4     16894      197131  cudaFreeHost                
     0.0           142356         52       2737.6      1033       10039  cudaEventCreateWithFlags    
     0.0            59268          1      59268.0     59268       59268  cuMemsetD32_v2              
     0.0            26454          1      26454.0     26454       26454  cudaStreamSynchronize       
     0.0            23153          8       2894.1      1931        5601  cudaEventDestroy            
     0.0            18969          7       2709.9      2193        3650  cudaEventCreate             
     0.0            10958          4       2739.5      1955        3906  cuInit                      

