Generating SQLite file nsys.923944.r20.w.sqlite from nsys.923944.r20.w.qdrep
Using nsys.923944.r20.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.923944.r20.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------
    56.8      62179185429       2445   25431159.7     13023   152547237  cudaEventSynchronize        
    15.9      17408957790     369756      47082.3      9562    61766087  cudaLaunchKernel            
    10.1      11062849833       3072    3601188.1     10863    54674948  cuMemcpyHtoDAsync_v2        
     3.3       3640650885          8  455081360.6      4111  3640615080  cudaStreamCreateWithFlags   
     2.3       2481765115         38   65309608.3      1258  1623023162  cudaFree                    
     2.2       2409912673      43461      55450.0     11241    67104650  cudaMemcpyAsync             
     2.2       2361347129      33874      69709.7      1027    29253705  cuEventRecord               
     1.7       1861086856        486    3829396.8      9706   162045479  cuModuleUnload              
     1.3       1376423256      21856      62976.9       703     9768654  cuEventDestroy_v2           
     0.8        870859875         51   17075683.8     10711   869151336  cuMemAlloc_v2               
     0.7        769361475      33158      23202.9      1123    55301903  cuEventQuery                
     0.6        700412164         56   12507360.1      7787   418905381  cuEventSynchronize          
     0.5        553576577      58986       9384.9      1293    58223041  cudaEventRecord             
     0.5        506704605      16540      30635.1      7414    48056014  cudaMemsetAsync             
     0.3        332172351      10980      30252.5      6557    56766698  cuMemsetD32Async            
     0.2        220450473      10951      20130.6      3087    70701993  cudaBindTexture             
     0.2        167027090       2896      57675.1      9497     5172519  cuCtxSynchronize            
     0.1        149044773       2970      50183.4      7412     5350098  cuMemcpyDtoHAsync_v2        
     0.1         93719222      21872       4284.9      1000    17111455  cuEventCreate               
     0.1         66299863         41    1617069.8     10805     4546411  cudaMalloc                  
     0.1         64343352       6001      10722.1      1071     1576320  cuStreamWaitEvent           
     0.1         57270390      10951       5229.7      1062     4648542  cudaUnbindTexture           
     0.0         41630458         18    2312803.2    629342     4982630  cudaIpcOpenMemHandle        
     0.0         35292585       1408      25065.8      8674     1489516  cudaEventQuery              
     0.0         29002691         18    1611260.6   1011425     2240903  cudaIpcCloseMemHandle       
