Generating SQLite file nsys.889379.r0.w.sqlite from nsys.889379.r0.w.qdrep
Using nsys.889379.r0.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.889379.r0.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum   Maximum                Name            
 -------  ---------------  ---------  -----------  -------  ----------  ----------------------------
    29.9      12317567139     389892      31592.3     8663    19246629  cudaLaunchKernel            
    24.7      10144681884       5799    1749384.7     8390  1702150373  cudaMemcpyAsync             
    16.3       6691247733       2233    2996528.3     6035   865709132  cudaStreamSynchronize       
    11.2       4590384828        197   23301445.8    10041  3607907400  cudaMalloc                  
     7.3       3023437374         16  188964835.9     3594  3023351610  cudaStreamCreateWithFlags   
     3.2       1335156550         26   51352175.0      982   763061191  cudaFree                    
     2.4        969485494     166807       5812.0     2036     1270593  cudaEventQuery              
     1.2        489889139      86819       5642.6     1692     1556294  cudaEventRecord             
     1.1        454961042         21   21664811.5     7731   416643638  cudaDeviceSynchronize       
     0.9        358103484      17171      20855.1     7057     9556307  cudaMemsetAsync             
     0.7        276189990       4757      58059.7      932    99493900  cudaEventDestroy            
     0.5        216725440         44    4925578.2    16171    56740762  cudaHostAlloc               
     0.2         87257644       1164      74963.6    13923     1621039  cudaMemcpy                  
     0.2         87168433         14    6226316.6  1020905    24007394  cudaIpcOpenMemHandle        
     0.1         30822491       4825       6388.1     1035       36490  cudaEventCreateWithFlags    
     0.1         30143090       1668      18071.4     4680     3070856  cudaBindTexture             
     0.1         22776859       3446       6609.7     2115       62339  cudaStreamWaitEvent         
     0.0         14010435         72     194589.4     3679     5301930  cudaStreamCreateWithPriority
     0.0          6781662       1668       4065.7     1176       25913  cudaUnbindTexture           
     0.0           548104         24      22837.7     8424       59229  cudaMemset                  
     0.0             7739          4       1934.8     1264        3421  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.889379.r0.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average    Minimum    Maximum                                                    Name                                                
 -------  ---------------  ---------  -----------  --------  ----------  ----------------------------------------------------------------------------------------------------
    18.8      13553880894        899   15076619.5      6496  1709128034  ncclAllReduceTreeLLKernel_sum_f32(ncclColl)                                                         
