Generating SQLite file nsys.889382.r78.w.sqlite from nsys.889382.r78.w.qdrep
Using nsys.889382.r78.w.sqlite for SQL queries.
Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/cudaapisum.py nsys.889382.r78.w.sqlite]... 

 Time(%)  Total Time (ns)  Num Calls    Average    Minimum    Maximum                Name            
 -------  ---------------  ---------  -----------  -------  -----------  ----------------------------
    44.9      63908583415       5787   11043473.9     8647  19400081702  cudaMemcpyAsync             
    20.0      28458621783       4757    5982472.5      945  17898578117  cudaEventDestroy            
     8.6      12213237297     389919      31322.5     8668     34093921  cudaLaunchKernel            
     8.1      11575234860         16  723452178.8     3533  11575148452  cudaStreamCreateWithFlags   
     5.8       8280855736        198   41822503.7    10089   7132817773  cudaMalloc                  
     4.7       6647955936       2239    2969163.0     5910    857779028  cudaStreamSynchronize       
     3.1       4375639299         44   99446347.7    18221   2318047898  cudaHostAlloc               
     2.4       3435668162         26  132141083.2      923   2116623682  cudaFree                    
     0.9       1348629947         21   64220473.7     8531    695498240  cudaDeviceSynchronize       
     0.7        986110892     168322       5858.5     2045     12657587  cudaEventQuery              
     0.3        488868723      86819       5630.9     1535      9933015  cudaEventRecord             
     0.3        378716827      17171      22055.6     7099      9965475  cudaMemsetAsync             
     0.0         50844494         14    3631749.6   711662     11711627  cudaIpcOpenMemHandle        
     0.0         33938650       4825       7033.9     1022      2615432  cudaEventCreateWithFlags    
     0.0         27869808       1668      16708.5     4560       255801  cudaBindTexture             
     0.0         23091571       3446       6701.0     2168       114560  cudaStreamWaitEvent         
     0.0          9101971         72     126416.3     3651      2643106  cudaStreamCreateWithPriority
     0.0          6781390       1668       4065.6     1146        95885  cudaUnbindTexture           
     0.0          2334863         32      72964.5    13484      1597820  cudaMemcpy                  
     0.0           609982         24      25415.9     8625        52769  cudaMemset                  
     0.0            10874          4       2718.5     1232         5262  cuInit                      

Running [/autofs/nccs-svm1_sw/summit/nsight-systems/2020.5.1.85/target-linux-ppc64le/reports/gpukernsum.py nsys.889382.r78.w.sqlite]... 

 Time(%)  Total Time (ns)  Instances    Average     Minimum     Maximum                                                    Name                                                
 -------  ---------------  ---------  ------------  --------  -----------  ----------------------------------------------------------------------------------------------------
    36.2      47409769257        896    52912688.9   4742306  18055535880  ncclAllReduceRingLLKernel_sum_f32(ncclColl)                                                         
